customer_id,age,monthly_charges,total_charges,contract_length_months,internet_service,online_security,tech_support,num_complaints,customer_service_calls,account_age_months,payment_method,paperless_billing,service_quality_score,avg_response_time_hours,churn,lifetime_value,subscription_score
678,72,95.65628224887185,3533.308090783823,24,DSL,No,Yes,3,2,16,Credit card,No,6.216921673086844,0.9392103490422277,0,1561.1655518344012,100.11023182330615
679,30,54.969142576562696,6213.649280268235,1,Fiber optic,Yes,Yes,0,7,5,Electronic check,No,1.0097831782443927,0.015674652508697193,0,226.47621488211985,183.4476075945111
680,40,123.68268308283446,4855.195105019539,12,No,No,No,1,8,46,Credit card,No,9.105908956915597,2.36627485218562,0,5474.959558775378,134.4379875214545
681,42,60.347054660064586,7150.933990643284,12,DSL,No,Yes,4,6,14,Credit card,Yes,6.132141681193433,0.7791878609489735,0,876.7524481284353,106.54221939342679
682,52,79.17861938063416,3602.702113595583,1,Fiber optic,Yes,No,3,6,44,Check,No,4.293967674609423,1.6953441321715366,1,2639.599482197496,68.01344495708082
683,58,21.510670188053084,4896.0076718781565,24,DSL,No,No,4,7,63,Bank transfer,Yes,8.462756269143444,6.280481811380219,0,1255.0791428234647,81.88281499476307
684,47,29.418095413292654,5087.329669426711,1,DSL,No,No,4,5,52,Electronic check,Yes,4.598492134151845,0.711826790688362,1,1044.1427633640103,12.874545736747649
685,34,71.02416233286903,4774.407582219972,12,DSL,Yes,No,3,2,26,Bank transfer,Yes,1.306400555802382,9.258492215442974,1,1342.471042766907,77.85731572006746
686,66,82.39204851322606,5650.806807375579,12,Fiber optic,No,Yes,2,0,53,Bank transfer,Yes,8.389650007513168,2.0033072240772527,0,4461.213525113462,200.0
687,37,98.00267125550948,1975.7244001609697,12,No,No,No,1,6,29,Bank transfer,Yes,5.9127346091778605,0.5543777483463753,0,2790.110443189702,118.69502554058428
688,65,57.91613523220942,4147.673842611746,12,No,Yes,No,1,0,19,Credit card,No,4.043291844017766,1.148162409411252,0,1021.684729709827,103.99593469141927
689,42,110.34764519645053,923.3759421859467,1,DSL,Yes,No,0,0,47,Check,No,3.2580313871846607,2.6976358935400944,0,5084.1869203408505,183.0712791000926
690,39,131.8159116345966,3137.6394883940193,1,No,Yes,No,0,8,8,Credit card,Yes,6.34417713473883,1.182907227556554,1,516.8498270004221,177.8935545759871
691,30,121.38062855613548,3952.5698421079887,24,Fiber optic,Yes,Yes,0,9,23,Electronic check,No,2.872445934025901,0.14193442559390337,0,2637.718849323016,117.93243732864514
692,36,25.15044729528643,5252.5716504092325,12,DSL,No,No,1,6,35,Check,No,3.914657979013029,0.3692973120986806,1,456.7726070266269,82.89882313464194
693,66,82.46590314351776,7609.195315431008,24,DSL,No,No,2,3,53,Bank transfer,Yes,6.7287727847258525,3.133693327460825,0,4062.2574497178757,172.051555260013
694,53,33.640923194362735,4845.143425732012,24,DSL,Yes,No,1,5,58,Check,Yes,8.933900053653389,2.090369079293833,0,2149.7624792246565,147.51770049982474
695,29,51.465852062128576,5974.391937794822,24,DSL,Yes,Yes,1,0,5,Electronic check,No,5.796012955524389,1.6871285719333402,0,329.2428079682737,177.05612375208983
696,58,148.26613712472903,4099.501870012102,12,Fiber optic,Yes,No,1,6,16,Credit card,No,7.831957584691833,0.3669371585585677,0,2400.7036173275033,88.6907886867076
697,36,38.52442057719672,5109.421847873017,12,Fiber optic,No,No,1,5,17,Credit card,No,7.8675454338673765,3.6373256251770307,0,915.8247467751244,103.60486806349965
698,29,84.85545994867628,660.3645074568101,24,Fiber optic,Yes,Yes,2,3,32,Bank transfer,No,6.9791855739344815,6.475103762865864,0,2858.94419488539,121.6774849839035
699,26,100.36024546135549,2109.6934886505915,12,Fiber optic,No,No,0,6,52,Credit card,Yes,3.212545039124659,0.08349296322580471,0,5060.809632673004,45.93999703707332
700,24,111.32044617073352,2958.639436320596,1,DSL,No,No,4,2,20,Credit card,Yes,8.801097383352177,0.16248924578536492,0,2461.0871356780112,85.91372679341623
701,45,92.75432885329883,3832.6975045514573,24,Fiber optic,Yes,No,0,0,66,Electronic check,Yes,4.926480900756099,4.320860784396559,0,6316.2380078137,75.43489964043985
702,31,21.270210164493875,460.6250894688315,24,Fiber optic,No,No,0,3,1,Check,Yes,1.3978966954213052,3.3807781506043137,0,0.0,24.94553780755703
703,48,62.439970071718946,1206.1903706712096,12,DSL,No,Yes,4,2,58,Credit card,No,3.2015140306257264,1.9243262053259504,1,2715.6189986320196,181.41174606832578
704,69,87.30251364001249,2286.833031551316,1,DSL,No,No,1,0,44,Electronic check,No,7.889935186893842,5.79957945969094,0,3747.860685740705,117.67074343584991
705,36,31.422644888828337,7775.1082581183,12,No,No,No,2,1,6,Electronic check,Yes,1.6222000223574042,2.0793508563593224,0,387.965517121665,53.925953749468164
706,64,65.58150105719349,2717.641356114101,24,DSL,Yes,No,2,4,50,Bank transfer,No,2.326279619394201,0.486654955701646,0,3211.4856994458833,80.62119190511072
707,33,24.31640414287765,3908.124359085452,24,Fiber optic,Yes,No,0,7,20,Electronic check,Yes,7.2480413443753395,2.608634979281737,0,379.66153831446115,83.89745413425288
708,70,30.215204630152698,1649.171930633304,1,No,No,No,4,0,14,Bank transfer,No,9.033407107547864,2.07528093047692,0,336.95804048424367,87.18385321609642
709,22,71.60002590620749,4925.16256149857,1,DSL,Yes,Yes,3,3,5,Credit card,No,6.703588045518732,8.50125330518786,0,163.5664883012301,191.34916278922222
710,52,37.25304802559785,2317.397402576197,24,Fiber optic,Yes,No,1,3,41,Bank transfer,No,3.0006194844659912,0.48133168885525873,0,1231.3037134489327,117.90993502029029
711,29,93.78031027400256,1735.2413696635715,12,DSL,Yes,No,0,4,40,Electronic check,No,1.4807238692459375,1.822034006729576,0,3251.4129189905802,149.14987807557412
712,42,109.63044598784455,4180.923764723235,12,No,Yes,No,2,6,34,Check,Yes,6.536139242952806,3.029778974701789,1,2398.2700145108483,182.96876561036984
713,69,124.07627088418077,143.4958133673245,24,Fiber optic,No,No,4,7,45,Check,No,1.426587201380476,0.8279517120112303,0,6109.556845832265,40.94517192924069
714,38,46.01953175182531,160.54585792888008,1,Fiber optic,Yes,No,4,5,71,Credit card,No,6.514498467475813,0.9550382659688484,0,3363.038932125103,66.05371241223551
715,53,41.77273569367907,1830.6435919046764,12,Fiber optic,No,No,0,0,71,Credit card,Yes,3.0302194974498553,4.376760696084482,0,3338.7087560096957,52.54903309768399
716,70,33.59381924347203,390.098763756487,1,Fiber optic,No,Yes,3,6,27,Check,No,9.141904561679468,1.0356832891913548,0,843.3930013564662,90.99056415470342
717,40,102.73593244067277,953.4034576324618,12,DSL,No,No,2,2,44,Bank transfer,No,5.2758340163862565,1.9602342233990526,0,4426.716723894308,98.0817839143076
718,33,111.84184444329715,2776.9991297761376,24,DSL,Yes,No,0,5,33,Credit card,Yes,3.015445899787261,4.400745530851069,0,4034.0889981329774,68.75966671534175
719,74,24.106198827333465,6440.426868680522,12,Fiber optic,No,No,3,7,33,Electronic check,Yes,8.678307849027323,0.4710056850714797,1,632.0056785815691,180.6877332607873
720,56,141.70759201167968,4619.184282617477,24,No,Yes,No,4,6,44,Credit card,No,3.286318586027575,8.02117956316822,0,6044.078948775344,103.40527682924613
721,62,26.756266874691413,4150.07503505569,12,DSL,No,No,1,9,20,Bank transfer,No,3.7593916887238796,2.421011756715792,0,661.7088343935693,137.35224221360932
722,70,90.36852358913916,2418.561703344161,12,DSL,No,No,2,5,36,Credit card,Yes,8.508501091499102,1.370840993391929,0,3503.4437729316396,117.25787671905391
723,59,112.17786752861913,7460.8543835192495,1,No,No,No,2,8,7,Electronic check,Yes,3.7791282682053637,1.1274704977795096,0,499.6705860686143,24.581433612933054
724,56,133.22598608699113,3236.418825773814,12,Fiber optic,No,No,3,8,32,Electronic check,Yes,4.691473923075736,6.174143777253673,1,3077.193754710738,134.93186709546092
725,31,112.83130117721561,788.0328576865948,12,DSL,No,No,0,0,67,Electronic check,No,4.128991036829799,0.4606506259012417,0,7287.352223558318,149.7999925283575
726,48,124.22465079907293,4974.82547733063,1,DSL,No,No,4,0,39,Bank transfer,No,2.0476028604733827,0.7470123290019243,0,5084.112446025635,95.03494150150081
727,22,64.12852503056479,999.3233084651512,12,No,No,No,3,0,24,Bank transfer,Yes,1.3500623102214353,0.735739763998175,0,1585.224287117862,96.76286521092253
728,52,125.9272647870466,2827.2628281333673,12,DSL,No,No,1,7,70,Electronic check,Yes,7.520866066548832,0.6821835176621064,0,8940.840766868503,139.69829125024893
729,40,30.414930030007767,4108.55431587069,24,Fiber optic,Yes,No,1,9,54,Electronic check,Yes,6.806234115421486,1.2642473292014293,0,1598.9174345444242,200.0
730,46,136.3261652878686,7006.357945012889,12,No,No,No,1,6,38,Bank transfer,No,3.5412946079685144,9.052576291164236,1,3269.95551081264,62.46067324724572
731,60,91.18700889998571,3999.0179846869373,24,Fiber optic,No,No,3,2,32,Bank transfer,Yes,3.6603921248639066,4.392611799791096,0,2829.697852753872,62.836659406851915
732,28,126.24871009512418,5647.844251650147,1,No,No,Yes,4,1,45,Bank transfer,Yes,9.505052047078133,0.7948437882684753,1,4162.8022727909,195.0983464643911
733,35,78.80137698737902,7943.253028092656,1,No,No,Yes,2,3,61,Check,Yes,9.88904014510143,1.0993758701702432,0,5205.609752733823,144.2154919361817
734,64,103.66510037554825,1138.764047194055,12,Fiber optic,No,No,0,2,70,Bank transfer,No,5.2609141291032415,2.2141807307377,1,5136.0479363795985,129.79064135885008
735,29,88.43234592169472,2270.379051604204,12,DSL,Yes,No,2,6,53,Electronic check,Yes,8.222065709333442,0.03460094920661796,0,4549.643818287383,105.1261689347287
736,26,115.10663782819314,3217.1509972214067,1,Fiber optic,No,No,4,9,51,Check,Yes,7.630172882824288,3.4313049040625776,0,5977.579084891337,108.00651370978227
737,27,30.611897663976645,3432.442610456768,24,DSL,Yes,No,2,7,56,Bank transfer,No,3.6758593856084225,4.237164189762365,0,1882.2452160398598,66.94263378046298
738,61,27.845770918773294,3347.0664945978115,24,DSL,No,Yes,3,5,27,Electronic check,Yes,1.527064394684305,3.8926251405752303,1,552.8358179798288,35.138848556659624
739,34,52.12342042131904,7270.126920196783,12,DSL,Yes,No,1,2,38,Credit card,Yes,2.28300631421446,0.9401813040979354,0,1994.9328174765474,130.4048313337174
740,55,40.740808414714486,5740.857891288166,1,No,Yes,No,4,5,62,Check,No,8.54464705300687,1.2397916062817227,1,1810.872736862673,98.02003474345683
741,24,133.33186365698623,4902.45119131656,24,DSL,No,No,4,1,18,Electronic check,Yes,7.58092437996653,0.024931393716434238,0,2408.6836213121514,47.17504552700821
742,63,48.497818356545764,2544.0444711159785,12,DSL,No,No,2,6,64,Credit card,Yes,6.979013600160501,1.01963675589534,1,2232.2584550073793,109.43292968304588
743,30,146.86248325648705,6607.944035348228,24,No,Yes,Yes,3,9,30,Electronic check,Yes,2.175839485269835,1.2339537275078394,0,4771.387148109393,115.13329098029747
744,57,63.79645293024389,7644.978040731413,24,No,No,Yes,2,6,49,Bank transfer,No,6.759376187054722,4.749758810813919,0,2719.3655804609425,144.34031679201897
745,59,43.67532903953091,6587.46643214679,24,Fiber optic,Yes,No,2,3,41,Bank transfer,Yes,7.9493709834380395,4.488399812643391,0,1742.9973517369906,200.0
746,26,122.6608059285223,112.36433101263594,12,No,Yes,No,4,7,13,Credit card,No,8.745415748742616,6.76850732653864,1,929.7425085846884,52.398329532813705
747,67,105.6320108151139,5127.570824448915,1,Fiber optic,No,No,2,3,34,Bank transfer,Yes,1.119081512742564,4.32747296281823,0,3827.648979827119,123.46414083929206
748,44,84.76544313890807,503.96951339259573,12,No,No,Yes,1,6,25,Electronic check,Yes,7.1602759169063,0.01646904044081598,0,2090.9596445418256,91.85636403704345
749,19,92.19726162189205,2135.0970406364027,12,Fiber optic,Yes,Yes,2,3,66,Credit card,No,1.17187890042884,2.0514348527775192,0,6196.960222151672,8.75538515038356
750,22,113.4962311753943,570.2451327473964,24,Fiber optic,Yes,No,1,4,18,Electronic check,No,7.361855609890947,0.14135504321913492,0,2328.3935167222708,91.74165904220536
751,46,49.69911637306883,4869.984078300163,1,DSL,Yes,No,4,6,5,Electronic check,Yes,6.7205922825880435,0.6365417832143535,0,32.29366074274412,82.33525143042752
752,54,149.52340908737645,5524.060316591594,1,DSL,Yes,No,3,9,19,Electronic check,No,2.3351307662707526,1.7269584211383922,1,1883.157813285477,98.07862362134003
753,55,146.7231110790818,1004.4523407206505,24,Fiber optic,No,Yes,1,2,42,Bank transfer,Yes,7.895095762106172,2.4120419234550337,0,6427.187139297155,157.68154832617762
754,36,104.5423392251018,3132.327176055338,24,Fiber optic,No,No,3,9,18,Bank transfer,Yes,1.6151285637072204,2.126289677621506,0,1657.5495497837449,33.2569445413132
755,25,45.940518620788865,3704.268420748782,24,DSL,Yes,Yes,3,4,32,Electronic check,Yes,8.437588963701701,0.10060518618550134,0,1371.3405257687702,58.890141710293584
756,65,108.42967151606787,3015.518871911241,24,No,No,Yes,1,2,21,Check,No,3.357363203634061,0.21874570770712495,0,1956.9520019089432,141.1254722073851
757,62,29.38579316729286,1056.097503833025,12,Fiber optic,No,No,4,4,10,Electronic check,Yes,7.199666760705985,0.2752780644306263,0,566.5306016876405,133.77846587511368
758,18,23.984825286754788,3409.687542481056,12,Fiber optic,Yes,Yes,0,2,37,Electronic check,Yes,9.313204069196832,0.19173229754618873,0,771.1892228937725,183.4198128798941
759,39,53.498775506457775,6034.306577686503,24,DSL,No,Yes,3,9,49,Credit card,Yes,4.05844322206104,0.3926002221167561,1,1905.2400932809246,7.851614577012569
760,69,80.14098437611112,660.9605498127182,12,Fiber optic,No,No,3,6,13,Electronic check,Yes,5.526046701463772,2.3326334966026905,0,1177.0288617382366,121.64383009598708
761,34,132.87542570308946,733.4221112470373,12,No,Yes,No,4,0,55,Bank transfer,No,5.168062305554053,3.553788033127972,0,7147.501039586701,142.70673557417007
762,24,114.53197906962004,2902.6932055042753,1,No,Yes,No,4,8,17,Credit card,No,2.418502141565813,1.0512488086712037,0,1566.2436278441714,111.9988607314165
763,42,116.55184775599753,7539.633121789508,12,DSL,No,No,2,8,9,Check,No,6.312808094416855,2.3603921581840477,0,1005.0738103350251,74.617614469049
764,62,75.3141334782498,5381.723909111021,24,Fiber optic,No,Yes,4,4,44,Credit card,Yes,7.687017266688532,0.44632775620616133,0,3266.6563203938454,111.3113809235682
765,21,64.97154903110518,5461.492657713262,1,DSL,Yes,Yes,3,8,46,Check,Yes,9.251873460314373,7.244697210465583,1,2079.9831830821113,78.28839978138573
766,53,68.23503918799835,2959.1679276191335,1,DSL,Yes,No,1,9,8,Credit card,No,8.657223414845616,0.861558210222873,0,534.8837150451137,81.13971552984374
767,23,148.39444328568752,4789.920250547453,12,No,No,No,0,5,37,Credit card,No,5.590174417552285,3.7398776087808,1,3743.6615126326706,200.0
768,48,25.214194883622724,180.0363538191727,1,DSL,No,No,2,4,19,Check,Yes,7.471154390607413,5.8142113998050124,0,371.5622424193679,145.99759485871934
769,36,132.71409449591832,5125.1587666353835,1,DSL,No,Yes,1,2,63,Bank transfer,No,8.207050720365036,4.000727897009633,0,8420.52865900581,200.0
770,61,95.22780311441115,7314.96688585227,12,DSL,No,No,0,7,46,Bank transfer,No,5.441398423645139,0.13884518090646447,0,4215.707465256977,61.289932885611506
771,71,77.02000449464677,4939.330399924072,24,DSL,Yes,Yes,0,3,71,Bank transfer,No,2.0388480463384098,2.101400204229396,0,5449.355629501857,121.73173811615897
772,56,114.28349585396775,7002.218888384125,12,No,No,No,0,9,26,Credit card,Yes,4.941376874626338,0.25587290494406945,0,2858.7791459212667,137.94596830450104
773,44,83.26696238521137,5819.387138182141,1,DSL,No,No,1,2,46,Electronic check,Yes,8.582302343814083,0.011358192216464684,1,2740.3172375324552,106.0494876072813
774,27,133.54502095061588,1052.411489589153,1,DSL,No,No,2,5,46,Credit card,Yes,6.369772648543615,0.10634473631025543,0,6364.786219791985,180.350104489609
775,43,137.0912423214636,7229.381127558149,12,Fiber optic,Yes,No,2,7,14,Electronic check,Yes,7.520125393084051,4.95743241507897,0,2149.1529471242943,96.88499726694396
776,36,74.8237204935492,624.9063704106215,12,DSL,No,No,0,8,63,Electronic check,Yes,2.6674121993732878,4.782035269856573,0,4971.752565601134,120.02106220086091
777,56,55.9876136405567,4318.343033127334,24,DSL,No,No,1,5,3,Bank transfer,Yes,9.679039913899052,0.5119130838682312,0,101.14428585324636,119.91940017860907
778,20,97.00554271713709,1222.8832779683155,12,Fiber optic,No,No,0,4,28,Electronic check,No,4.6367247654397845,1.583996589272105,0,2666.1457977136065,65.37342223066622
779,62,138.60723493016982,192.48222477414214,24,Fiber optic,No,Yes,4,1,29,Credit card,Yes,6.882719704459561,6.203442073743945,1,2559.93640639081,137.7147623448923
780,30,47.38608457073666,3434.0706550083482,1,DSL,Yes,No,2,1,18,Credit card,Yes,1.1698502913154474,1.3731620885720661,1,528.55486002483,95.31235470074144
781,67,100.98565586325276,2430.8215904678345,12,DSL,No,Yes,3,8,35,Bank transfer,No,2.145873360297622,1.0003577380921729,0,3473.1303904242736,60.02957123837043
782,45,102.10282861202768,3939.403901001064,1,DSL,No,No,0,1,47,Check,No,8.038308428964271,1.3203871063510164,1,3235.7535342118213,147.39803467681696
783,37,115.30469291398653,4659.879105202951,24,Fiber optic,No,No,4,1,5,Credit card,No,9.711725009682292,3.123351424800885,0,452.1648358853858,132.28528224343844
784,45,37.10379906654377,445.53867124068415,12,DSL,No,No,2,2,59,Electronic check,Yes,3.880498195499304,1.2974096040195306,0,1849.584506890315,158.35585744511525
785,25,113.05724540867152,1071.7260314775904,12,Fiber optic,No,No,1,2,59,Credit card,No,1.3346266144713836,3.0582767642449764,1,4400.881716233654,55.4865359588135
786,58,138.17422768653333,4513.27493195836,1,DSL,No,Yes,2,3,47,Credit card,Yes,4.247799417821238,1.1302026719042195,0,6503.097418782816,122.99602834201445
787,56,43.35880415313146,2811.022090064,1,Fiber optic,No,No,1,6,13,Credit card,Yes,1.1572131725110237,0.5807197657396032,1,410.9797790494422,86.38221793054117
788,18,50.88063224010409,5860.470551640639,12,Fiber optic,Yes,No,1,8,33,Check,No,2.731357830362222,0.7904535874087788,0,1775.6720378225953,73.63013395810088
789,20,146.28136222541315,5253.1040238763235,1,Fiber optic,No,No,0,1,62,Electronic check,Yes,7.772248135483646,0.1620372074576463,1,6296.8322265394,76.90015310893881
790,30,43.52700385223367,6780.274467620264,12,Fiber optic,Yes,No,0,3,16,Bank transfer,Yes,9.433795582958465,1.3758462769572348,0,698.7629092022381,165.87073898587582
791,45,131.07006213804527,5570.69333068688,1,Fiber optic,No,No,2,8,44,Credit card,Yes,1.7870417593199799,0.32059790832090396,0,6017.1846438869525,93.93076030499287
792,74,83.99612133824452,3496.4555113821702,12,Fiber optic,No,No,4,1,58,Electronic check,Yes,6.0211070092945835,3.3378133473361906,0,4861.194872858882,101.36747702810204
793,66,52.14003967241302,5416.436316916016,24,DSL,No,Yes,2,9,6,Electronic check,Yes,3.2849276151162874,1.0914918509926503,1,92.57433719598029,0.0
794,42,133.19748716542648,2275.5112766178063,24,DSL,No,Yes,3,0,15,Bank transfer,No,2.251532132145366,2.896359308426718,0,1759.7727266698407,135.3650144298461
795,73,77.88968315034651,2519.8766403478803,24,Fiber optic,No,No,1,9,4,Credit card,Yes,2.9708220690240177,6.178347213181466,0,471.05470532507206,164.1625848169294
796,50,86.92625601085973,6332.982763374267,1,No,Yes,No,1,7,56,Check,No,6.1998676074793675,3.787291383983901,0,4527.201855931207,108.12407591075775
797,55,66.70033802196954,3626.7141795724992,1,Fiber optic,No,No,0,8,64,Electronic check,Yes,1.5862105129956494,6.050885780165253,0,4101.137909468431,200.0
798,70,97.08361068654057,6407.2046900949845,12,DSL,Yes,No,4,6,68,Bank transfer,Yes,4.907967365515757,1.6783655459819824,0,6685.4013932720545,19.786229179020175
799,23,41.25810343605296,6597.136751979399,12,Fiber optic,Yes,No,0,7,34,Check,Yes,2.2170506585964747,0.36142434664642104,0,1021.4648814556401,33.13145613028317
800,61,70.84059976472889,6874.742467524142,12,Fiber optic,No,No,3,3,56,Electronic check,Yes,3.4540934715503333,5.478956482838786,1,2654.08055320123,22.891657657058573
801,62,146.02360190358738,7341.418363145538,1,DSL,Yes,Yes,2,3,32,Credit card,No,2.716788967689375,4.057563632980656,0,4698.588762173943,94.99125032374506
802,49,53.55734625114658,3504.7832420550403,1,DSL,Yes,Yes,2,1,9,Electronic check,Yes,8.946779498478074,3.9962834247875016,0,405.34858542020174,49.65682042897545
803,62,105.37576639036799,2619.047864736997,1,No,No,No,4,7,63,Check,Yes,7.372101977841606,2.3636036630324915,0,6442.1354970875345,62.43117316227607
804,64,62.274708349210336,4699.370098093499,24,DSL,No,No,0,1,33,Check,No,8.816163210527234,1.9612119542050515,0,1936.3765105478253,200.0
805,38,120.55150633925808,3032.2621451572577,1,No,No,No,0,8,21,Credit card,Yes,4.451165510929233,0.029666728518427877,1,1935.5040085178994,36.41810363744686
806,33,37.01357589338548,4848.48591772184,12,Fiber optic,No,No,3,3,55,Credit card,No,3.820720283683031,2.757081548730907,0,2402.02215229205,49.21028679029902
807,71,146.07673586021082,5674.128314886215,1,Fiber optic,No,Yes,2,0,57,Bank transfer,No,4.425284754079904,0.1919980924988561,0,8354.271680350737,53.5988630289441
808,38,78.99264037987311,5538.399646087882,12,Fiber optic,No,No,0,3,2,Credit card,Yes,1.166933761519667,0.6015371531549902,1,0.0,86.09461337795902
809,28,50.68656023504032,3058.9678074589588,12,Fiber optic,Yes,Yes,4,2,13,Bank transfer,Yes,7.522338476337024,1.6036499194095157,0,772.545738477643,76.7708517827226
810,54,29.554577152901643,1418.1955934201474,24,DSL,No,No,2,5,4,Check,Yes,4.147952112055705,1.2019842545133073,0,38.941605700473445,54.7055554097983
811,53,42.0685276613803,3501.1817738514396,24,DSL,No,No,3,6,50,Check,No,3.8199142321911252,0.03180025904534012,0,1884.3418126213246,59.744075839055014
812,52,87.57061331228229,1226.493738247079,12,Fiber optic,No,No,4,7,48,Electronic check,Yes,6.383269588334796,3.4743727847733004,0,4043.3348287045173,101.72643618425424
813,36,63.810412936067216,7131.766577952086,24,No,No,No,1,1,30,Electronic check,Yes,4.9262492053883475,4.220642220755121,0,1762.7544185176403,190.67728563317004
814,37,127.75483756473923,2832.4319398290736,24,No,No,Yes,3,5,29,Bank transfer,Yes,9.827590314015087,2.2906088544960053,0,3422.7207688218687,104.39944820644709
815,74,76.01537807603478,1320.232003064258,24,Fiber optic,Yes,No,4,5,8,Credit card,Yes,4.206277386089212,1.5577058401239503,0,595.5092691870049,58.93947713914967
816,35,52.33285543639189,301.03730325543194,24,Fiber optic,No,No,0,9,12,Credit card,Yes,6.5250625798712205,6.474988091574269,0,993.6236250986678,148.3632920579553
817,64,100.22884825852391,5201.996851663225,1,Fiber optic,No,No,1,4,41,Electronic check,No,3.8048599054868655,0.2555672176511173,1,2656.729726819068,41.6499584123701
818,58,111.88103819510796,5131.528307892471,12,Fiber optic,No,No,3,9,26,Check,Yes,9.91535482189591,2.6781350550301912,0,3268.3763981043076,99.6902885170685
819,66,41.715448027123486,2790.772915992204,1,Fiber optic,Yes,No,0,9,50,Bank transfer,No,5.005999312481153,0.27475897501084195,0,2127.3957368514025,87.77146960921871
820,31,41.79049811748129,666.523921896443,1,DSL,No,No,1,6,2,Check,No,6.707159297801226,0.9620314372505766,0,65.00153854374592,168.2539230703525
821,32,24.767285501360586,3336.068269672333,24,Fiber optic,No,Yes,2,2,55,Check,Yes,2.1404950385740937,1.7612898655587408,0,1297.8087195616038,168.71523290788434
822,48,115.73226195853327,2558.6182110008094,12,Fiber optic,Yes,No,0,3,56,Credit card,Yes,7.597217933772923,2.67186945274685,0,6319.777836184785,112.92461681203199
823,18,106.29458859083466,5449.253053906574,24,No,Yes,Yes,4,9,14,Bank transfer,Yes,3.422890520880598,0.007446044252246661,0,1546.494760638588,104.38263567308266
824,70,81.7020138474758,4885.656070676254,24,DSL,No,No,3,8,6,Check,No,5.037519275467047,0.603826747823147,0,594.6078925240164,0.0
825,71,129.74215836599564,2980.290452760566,24,No,No,No,1,3,61,Electronic check,Yes,8.948197560947122,1.5452484592728397,0,7429.2430774640225,157.6192647197006
826,71,124.7371198835069,1821.3511786144218,24,Fiber optic,No,No,0,2,12,Electronic check,No,9.734972633965914,1.5223111271787715,0,2005.4531064356124,184.87962155035945
827,20,96.09606737157777,7905.484132629175,1,Fiber optic,Yes,No,2,1,13,Credit card,No,4.821148916563213,2.030159303172143,0,887.05160268062,31.373469140158434
828,33,132.87526646672362,3686.6128074493076,1,DSL,No,No,3,4,19,Electronic check,Yes,8.513224011590498,0.7243905369141954,0,2420.1643023267916,69.68445301313491
829,40,46.75935730477987,5537.366462663873,12,Fiber optic,No,Yes,3,3,44,Electronic check,No,1.4801409509487469,1.5553599954609982,0,1545.7541495450284,11.555085334124414
830,74,34.549550521704624,1210.3684438690502,1,Fiber optic,Yes,No,0,7,59,Check,Yes,8.628166268112363,0.4209156564430705,0,1984.8416311074616,82.45536866939752
831,28,55.06744949720865,3936.1586273092425,1,DSL,No,No,2,6,37,Electronic check,No,6.665592899373847,0.4137340078598861,0,1945.2028562252178,0.0
832,29,27.42129129161093,317.54008696877736,12,DSL,Yes,No,1,5,25,Electronic check,Yes,5.398355515524417,1.7187056230667555,0,583.1936087304034,102.82437171263155
833,27,89.05203864013416,4093.095431492555,24,DSL,Yes,Yes,0,1,16,Check,Yes,9.00967334623523,2.313368073347207,0,1485.6993526208967,164.73869502952016
834,49,141.758739998345,7715.737516229849,12,DSL,No,No,1,2,38,Credit card,Yes,8.608035002557724,0.2565759648442819,0,5338.069775398363,143.13300639019127
835,33,25.114660286906254,3135.233032587822,12,DSL,No,No,3,9,43,Credit card,No,3.672505863582148,0.2620175015351439,0,1187.614152236223,95.66535213184977
836,25,35.87428882130348,408.06849934180156,12,Fiber optic,Yes,No,1,8,14,Bank transfer,Yes,8.123395441102819,1.666210665083972,0,254.77389425541372,29.09559755084416
837,55,78.78587367684659,344.55074826281384,1,Fiber optic,No,No,2,8,6,Electronic check,No,1.8954184029613534,0.6296838419095078,0,488.1918974278906,42.11084132973582
838,29,141.40375227862762,3165.095403580269,1,Fiber optic,Yes,No,4,4,23,Check,Yes,8.40487541920633,0.9964740614248491,0,3125.9501123773057,200.0
839,41,61.10029364697757,1364.196998059233,24,Fiber optic,Yes,No,2,2,60,Bank transfer,Yes,7.079100562209255,1.024147630357693,0,3591.9497295120086,164.97060014581342
840,45,85.94052512949102,284.48156099266873,12,No,Yes,No,1,1,12,Credit card,Yes,1.7907969783874846,0.3933753768272802,0,1085.3560313899957,140.94955928848466
841,70,25.404471676550973,6074.087550206397,24,DSL,No,Yes,0,7,13,Credit card,Yes,7.147721561267218,0.00263099663849131,0,229.39698551298451,85.35204939600071
842,25,39.28461612507155,3722.331770166936,1,DSL,No,Yes,3,5,6,Check,Yes,6.224673490087332,3.836711893409256,0,214.67454993499328,80.00219270471625
843,45,148.2619159846501,2385.033698583971,24,Fiber optic,No,No,4,9,63,Bank transfer,Yes,6.350950910305404,2.510546014300582,0,9109.651624904278,0.0
844,53,145.46543053668591,7210.657145830198,12,Fiber optic,No,Yes,0,6,38,Bank transfer,No,3.617775416167287,2.3458435531501114,0,5746.788806463247,140.2163186945474
845,43,20.64219752147325,1017.4977855841523,12,Fiber optic,No,No,0,0,50,Check,Yes,3.3984748001156073,1.5815426787984432,0,1177.7986826725864,197.20275183541327
846,25,143.73553210502106,7651.758748747022,12,Fiber optic,Yes,No,2,0,52,Check,Yes,7.86281600848618,2.414420442071799,0,7494.244380824045,60.41264762078764
